Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
89,Kamil Majchrzak[POL],6,4-2,66.7%,68.4%,67.6%,23,6.7%,7,2.0%,5.5%,63.2%,76.1%,55.1%,58.3%,84.7%,5.8,1.8,Kamil Majchrzak[POL],6,37.6%,37.8%,9.1%,5.2%,26.8%,54.2%,22.8%,6.4,2.4,66.5,133.0,Kamil Majchrzak[POL],6,41.9%,13,31,0.54,2.4,5.2,1.00,2.2,66.7%,18,27,0.46,2.1,4.5,0.69,1.5,Kamil Majchrzak[POL],6,1.19,709,52.6%,3,2-1,66.7%,23.1%,13,9-4,69.2%,116,63-53,54.3%,1:25,39.2,43.2
90,James Duckworth[AUS],3,0-3,0.0%,59.6%,58.7%,16,7.9%,8,3.9%,11.6%,66.0%,66.4%,46.4%,52.5%,66.7%,6.2,2.5,James Duckworth[AUS],3,27.8%,27.5%,9.8%,4.1%,20.8%,40.6%,3.1%,6.1,1.7,179.0,128.0,James Duckworth[AUS],3,5.9%,1,17,0.53,2.4,5.7,0.14,0.3,50.0%,11,22,0.67,3.1,7.3,1.57,3.7,James Duckworth[AUS],3,0.69,397,44.1%,0,0-0,-,0.0%,7,1-6,14.3%,65,23-42,35.4%,1:31,38.9,41.1
91,Cameron Norrie[GBR],18,9-9,50.0%,61.7%,60.8%,95,6.6%,40,2.8%,8.1%,65.7%,69.0%,47.8%,52.0%,78.1%,6.6,2.5,Cameron Norrie[GBR],18,37.0%,38.0%,9.2%,4.1%,27.2%,53.9%,23.4%,6.2,2.3,68.0,74.7,Cameron Norrie[GBR],18,41.1%,51,124,0.57,2.8,6.9,1.13,2.8,64.2%,86,134,0.61,3.0,7.4,1.07,2.7,Cameron Norrie[GBR],18,0.97,2797,49.7%,7,3-4,42.9%,15.6%,45,22-23,48.9%,437,222-215,50.8%,1:53,45.2,43.7
92,Vit Kopriva[CZE],4,2-2,50.0%,56.8%,57.5%,11,3.4%,12,3.7%,9.7%,61.7%,62.5%,47.6%,52.7%,67.4%,7.0,3.0,Vit Kopriva[CZE],4,38.6%,38.7%,6.3%,3.9%,30.3%,52.3%,25.5%,6.1,2.3,47.5,135.8,Vit Kopriva[CZE],4,46.2%,12,26,0.55,2.6,6.5,1.20,3.0,64.3%,27,42,0.91,4.2,10.5,1.50,3.8,Vit Kopriva[CZE],4,0.89,609,48.3%,0,0-0,-,0.0%,10,4-6,40.0%,93,43-50,46.2%,1:57,46.8,46.1
93,Jesper De Jong[NED],7,4-3,57.1%,67.1%,66.2%,41,9.6%,15,3.5%,8.5%,58.5%,75.1%,55.9%,61.1%,83.6%,6.4,2.1,Jesper De Jong[NED],7,34.7%,36.0%,10.7%,4.0%,26.3%,46.9%,15.2%,6.5,2.3,46.0,130.7,Jesper De Jong[NED],7,37.0%,10,27,0.41,1.9,3.9,0.71,1.4,70.3%,26,37,0.55,2.6,5.3,0.79,1.6,Jesper De Jong[NED],7,1.05,856,50.8%,5,3-2,60.0%,35.7%,14,8-6,57.1%,133,66-67,49.6%,1:34,47.2,46.3
94,Reilly Opelka[USA],17,10-7,58.8%,69.8%,65.6%,233,19.5%,46,3.9%,11.0%,64.8%,78.1%,54.4%,61.1%,91.1%,6.3,1.9,Reilly Opelka[USA],17,27.9%,28.1%,8.7%,3.1%,20.7%,41.5%,7.5%,6.1,1.7,37.0,51.3,Reilly Opelka[USA],17,30.4%,14,46,0.25,1.3,2.7,0.39,0.8,68.5%,37,54,0.28,1.5,3.2,0.47,1.0,Reilly Opelka[USA],17,0.92,2318,49.4%,13,9-4,69.2%,36.1%,36,21-15,58.3%,376,187-189,49.7%,1:33,43.7,40.7
95,Luca Nardi[ITA],10,4-6,40.0%,58.0%,59.0%,24,3.5%,28,4.1%,9.6%,57.0%,69.5%,42.8%,47.3%,68.8%,7.1,3.0,Luca Nardi[ITA],10,34.7%,35.7%,9.2%,3.6%,25.8%,47.7%,19.4%,5.9,2.0,71.5,61.8,Luca Nardi[ITA],10,44.2%,19,43,0.44,2.0,4.3,0.86,1.9,65.1%,56,86,0.90,3.9,8.6,1.36,3.0,Luca Nardi[ITA],10,0.83,1255,47.3%,2,1-1,50.0%,9.1%,22,9-13,40.9%,194,85-109,43.8%,1:29,40.2,42.3
96,Mackenzie Mcdonald[USA],8,4-4,50.0%,59.5%,59.0%,27,4.3%,13,2.1%,6.1%,66.2%,63.5%,51.6%,55.0%,71.9%,6.6,2.7,Mackenzie Mcdonald[USA],8,37.0%,38.2%,7.9%,2.8%,31.7%,47.2%,22.1%,6.0,2.2,65.5,239.4,Mackenzie Mcdonald[USA],8,55.3%,21,38,0.40,1.7,4.8,0.95,2.6,53.4%,31,58,0.60,2.6,7.3,1.23,3.4,Mackenzie Mcdonald[USA],8,0.91,1201,48.8%,3,1-2,33.3%,13.6%,22,11-11,50.0%,191,90-101,47.1%,1:47,38.8,42.6
97,Alexander Shevchenko[KAZ],13,4-9,30.8%,55.4%,55.8%,41,5.0%,39,4.8%,12.9%,63.0%,62.3%,43.6%,50.0%,63.0%,6.9,3.1,Alexander Shevchenko[KAZ],13,36.5%,37.5%,8.0%,3.1%,30.1%,46.9%,23.0%,6.3,2.3,73.5,107.0,Alexander Shevchenko[KAZ],13,39.4%,28,71,0.58,2.6,5.5,1.04,2.2,50.6%,45,89,0.75,3.3,6.8,1.63,3.4,Alexander Shevchenko[KAZ],13,0.82,1587,46.3%,6,1-5,16.7%,22.2%,27,8-19,29.6%,241,103-138,42.7%,1:25,41.0,41.9
98,Pablo Carreno Busta[ESP],8,2-6,25.0%,65.6%,65.9%,25,4.2%,16,2.7%,7.4%,63.7%,71.7%,54.9%,59.3%,83.2%,6.2,2.1,Pablo Carreno Busta[ESP],8,33.4%,34.4%,11.5%,4.5%,23.2%,50.9%,17.3%,6.3,2.1,45.0,185.3,Pablo Carreno Busta[ESP],8,42.5%,17,40,0.41,2.0,5.0,0.85,2.1,64.4%,29,45,0.47,2.3,5.6,0.80,2.0,Pablo Carreno Busta[ESP],8,0.97,1209,49.2%,4,1-3,25.0%,20.0%,20,8-12,40.0%,193,96-97,49.7%,1:50,43.9,43.6
99,Mariano Navone[ARG],22,10-12,45.5%,61.6%,62.2%,44,2.8%,43,2.7%,7.8%,65.0%,65.4%,54.5%,59.1%,74.5%,6.4,2.5,Mariano Navone[ARG],22,40.2%,39.4%,3.5%,3.6%,33.6%,51.6%,28.0%,6.7,2.7,45.0,70.9,Mariano Navone[ARG],22,43.0%,68,158,0.65,2.9,7.2,1.24,3.1,57.7%,86,149,0.60,2.7,6.8,1.15,2.9,Mariano Navone[ARG],22,1.05,3202,50.8%,6,3-3,50.0%,10.9%,55,27-28,49.1%,490,252-238,51.4%,1:54,45.7,47.1
100,Nishesh Basavareddy[USA],8,3-5,37.5%,62.5%,61.8%,31,5.5%,13,2.3%,6.0%,61.7%,70.6%,49.3%,52.5%,76.1%,6.1,2.3,Nishesh Basavareddy[USA],8,35.3%,36.9%,9.7%,3.2%,26.8%,49.3%,18.5%,6.2,2.2,53.5,75.0,Nishesh Basavareddy[USA],8,33.3%,17,51,0.55,2.7,6.4,0.89,2.1,56.0%,28,50,0.54,2.6,6.3,1.16,2.8,Nishesh Basavareddy[USA],8,0.94,1131,48.8%,1,0-1,0.0%,5.3%,19,7-12,36.8%,184,87-97,47.3%,1:43,43.3,43.7
